orchestra	6.72000	1.37080
asia	6.22000	1.95130
yonder	5.69000	1.55730
spokesman	5.06000	1.16780
lights	6.32000	1.40610
haze	4.44000	1.55390
socialism	4.96000	2.27270
sobre	5.10000	1.38870
c-net	5.02000	1.33230
new	6.82000	1.13730
tips	6.28000	1.57840
ever	5.42000	1.01200
coefficient	5.38000	1.56350
drinkin	5.65000	1.93170
deemed	5.38000	1.44120
barometer	5.16000	0.95530
screams	3.48000	2.04200
pancakes	6.96000	1.21150
men	5.94000	1.39110
mei	5.04000	0.90260
meh	4.72000	1.12560
drew	5.66000	1.22240
meu	4.98000	0.71400
met	5.82000	0.91900
nicht	4.40000	1.19520
governing	5.00000	1.57790
mes	4.92000	1.06600
active	6.82000	1.76920
aren't	4.12000	1.28790
dry	4.64000	1.25780
luther	5.00000	0.88060
economics	4.76000	1.42230
eh	4.54000	1.19880
credit	5.86000	1.66610
chrysler	5.30000	1.01520
permit	5.90000	0.97420
suitable	6.60000	0.89300
dre	4.90000	1.29490
joshua	5.32000	0.97810
fantastic	7.78000	1.09340
plea	4.08000	1.22620
campaign	5.34000	1.54670
reagan	4.84000	1.53010
county	5.30000	1.05460
moral	6.54000	1.86490
guests	6.14000	1.38520
drowned	2.16000	1.59540
counts	5.30000	1.14730
landscape	6.68000	1.16830
cough	3.26000	1.49570
army	4.48000	2.01260
kono	4.68000	1.15070
mortality	4.38000	2.55460
arms	5.38000	0.98750
cali	5.06000	1.60880
edward	5.26000	1.24230
call	5.74000	1.44010
calm	6.36000	1.60050
recommend	5.64000	1.69950
survive	6.00000	1.79570
type	5.56000	0.92930
tell	5.42000	1.03190
supporters	6.20000	1.57790
lungs	5.63000	1.30210
oscar	6.10000	1.77570
wars	1.90000	1.32860
warn	4.27000	1.71730
berlin	5.26000	1.58840
warm	6.72000	1.79610
adult	6.14000	1.34030
eternally	6.96000	1.71380
ward	4.84000	1.11320
agency's	5.20000	1.37020
worst	2.10000	1.34390
carnival	7.10000	1.76420
rights	6.48000	1.55500
setup	4.84000	1.40490
gasoline	4.62000	1.45530
roof	5.42000	1.01200
whack	3.32000	1.43450
movies	7.34000	1.45140
exceptions	5.52000	1.55500
root	5.80000	1.26170
vodka	5.56000	2.26020
listings	5.00000	1.22890
give	6.54000	1.72860
punk	4.66000	1.52010
laughs	8.18000	1.15510
honey	7.44000	1.59280
foods	7.26000	1.48200
homie	4.92000	1.81650
legislators	4.20000	1.88440
aging	3.06000	1.62140
autonomy	5.86000	1.59430
amazing	7.66000	1.49300
answer	6.24000	1.57220
massive	5.34000	1.28750
minority	4.24000	1.54600
cadillac	5.74000	1.87150
loyalty	7.04000	1.77230
ova	5.04000	1.30870
president	5.86000	2.10940
team's	5.74000	1.13950
lesbian	5.14000	2.10940
purchase	6.34000	1.02240
attempt	5.56000	1.29610
third	5.30000	1.14730
capitalism	5.16000	2.45240
thangs	4.73000	1.53810
maintain	5.76000	1.04120
waited	4.32000	1.60920
capitalist	4.84000	2.34180
operate	4.74000	1.70010
athletes	6.24000	1.37860
operations	4.36000	1.77000
deck	5.44000	1.38740
hadn	4.52000	1.14710
murray	5.16000	1.16690
#iphone	5.58000	2.28650
keyboard	6.12000	1.39440
fellas	5.53000	1.50140
before	5.10000	0.93130
scoring	6.44000	1.24800
bronxville	5.08000	0.89990
personal	6.06000	1.21910
gente	5.14000	0.96910
crew	5.60000	0.92580
better	7.00000	1.27780
encounter	5.24000	1.77920
creo	5.12000	1.15420
weeks	5.06000	1.07680
overcome	6.54000	1.66860
combination	6.14000	1.14300
weakness	2.94000	1.53310
workout	5.78000	2.08290
therapy	5.46000	1.52810
one	5.40000	1.59080
wenn	4.76000	1.00120
grammar	5.84000	1.43370
meat	6.20000	2.13810
niente	4.76000	1.56170
sleepless	2.92000	1.54970
arrested	1.64000	1.00530
victories	7.58000	1.76230
roast	6.50000	1.44630
acoustic	6.48000	1.44620
went	4.88000	1.45180
bong	5.56000	2.06190
meal	7.18000	1.46650
bone	5.04000	1.12410
luck	7.26000	1.88240
adobe	5.88000	1.23950
57th	4.98000	0.86870
principles	6.14000	1.39990
aide	5.56000	1.41650
taught	5.96000	1.45630
trading	6.20000	1.24540
doug	5.08000	0.89990
navy	5.58000	1.51310
aids	4.28000	2.34770
dawn	6.54000	1.38810
extract	5.28000	1.45740
merchants	5.68000	1.44900
velvet	6.51000	1.26030
restricted	3.57000	1.51430
tales	6.50000	1.59400
muero	4.40000	1.41420
crucial	4.52000	1.54180
content	6.02000	1.62240
sparkle	7.08000	1.61810
reader	6.32000	1.18560
surprise	7.42000	1.53980
foto	5.26000	1.46820
grease	4.36000	1.33650
turning	5.32000	1.01900
linear	5.36000	1.19110
cutest	7.62000	1.08590
resume	5.68000	1.28480
fave	6.04000	1.47020
revenge	3.71000	2.33630
bailar	5.43000	1.04080
struggle	3.40000	1.74960
harriet	5.28000	1.38560
swimming	6.52000	1.21620
shaggy	5.00000	1.48460
starts	5.96000	1.19450
feds	4.61000	2.19670
cosmic	6.56000	1.44500
ist	4.96000	1.00930
ish	4.86000	1.27790
isn	4.86000	0.97890
moving	5.36000	1.49500
loud	4.34000	1.88020
fuckin	3.86000	2.74050
user	5.48000	1.01500
eileen	5.36000	1.20810
naughty	4.94000	1.98370
features	5.96000	1.21150
economists	4.92000	1.48240
chew	5.58000	1.38640
grade	5.70000	1.01520
comforted	7.20000	1.44280
hook	4.74000	1.13950
featured	5.90000	1.07380
floors	5.42000	0.83520
einen	4.68000	1.11470
ditch	4.34000	1.54670
hood	4.82000	1.28870
girls	6.94000	1.46260
twisted	4.12000	1.67380
interlude	5.41000	1.41430
dwell	5.47000	1.65960
hollywood	6.34000	1.72150
virus	2.08000	1.33770
guidelines	5.26000	1.54930
gym	5.96000	1.51130
villages	6.72000	1.37080
digo	5.12000	1.08120
bringin	5.33000	1.47740
helen	5.46000	1.01440
digg	4.88000	1.43770
peculiar	5.00000	1.70780
begins	5.94000	1.15020
preacher	5.28000	2.11930
anxiety	3.03000	1.89230
princeton	5.74000	1.58840
bits	5.22000	0.86400
older	4.74000	1.78210
enabled	6.39000	1.38170
preparation	6.06000	1.36140
matter	5.40000	1.01020
solomon	5.44000	1.29610
street	5.44000	0.83690
silly	5.30000	1.98210
mini	5.42000	1.07080
sees	5.76000	1.40780
palace	6.68000	1.64680
rattle	5.06000	1.54400
modern	6.48000	1.18220
mind	6.04000	1.27710
mine	6.30000	1.35900
ginger	5.76000	1.76770
seed	6.14000	1.38440
seen	5.40000	1.19520
seem	5.24000	0.95960
theology	5.28000	1.72660
mint	6.46000	1.31260
tells	5.32000	1.26880
emptiness	3.35000	1.97310
alibi	4.94000	1.74270
chest	5.54000	0.97330
niece	6.72000	1.35590
panties	6.42000	1.93880
memo	4.88000	1.15420
quarterback	5.54000	1.82060
wrists	5.45000	1.33950
rappers	4.98000	2.16170
mario	6.36000	1.43940
regular	5.70000	1.28170
marie	5.58000	1.03190
maria	5.50000	1.23300
don	4.98000	1.25340
observation	6.29000	1.32020
dom	4.92000	0.98640
doc	5.04000	1.48410
medical	4.72000	1.60410
m	5.06000	1.03820
dog	6.70000	1.84340
doe	5.90000	1.64440
competitors	4.38000	1.56350
points	6.04000	1.47020
principle	6.00000	1.48460
dos	5.16000	1.33030
consumer	5.50000	1.05460
dow	4.74000	1.17470
reprinted	5.39000	1.13310
kristen	5.32000	1.44900
beaten	2.62000	1.58940
lyrics	6.68000	1.55760
hunger	3.37000	1.99680
retire	6.02000	1.80120
ending	4.02000	1.42130
attempts	5.54000	1.19880
supplied	5.76000	1.31800
stepping	5.56000	0.99300
judges	4.88000	1.33460
northeast	5.80000	1.51190
weekends	7.70000	1.78710
sugar	6.74000	1.93580
here's	5.12000	0.98230
folks	6.04000	1.35470
quieres	5.27000	1.28740
gangsta	3.42000	1.89620
wearing	5.50000	1.18240
monica	5.52000	1.43200
exports	5.94000	1.21910
reconstruction	5.80000	1.60360
stop	3.90000	1.34390
perceive	5.80000	1.27780
coast	6.44000	1.38740
christopher	5.56000	0.88430
earl	5.44000	1.09100
earn	7.50000	1.34390
bar	5.82000	1.80350
fields	5.92000	1.24280
disco	6.28000	1.71480
bag	5.64000	1.06450
bad	2.64000	1.46750
softly	6.39000	1.52500
architecture	6.40000	1.47080
ban	2.66000	1.31880
bam	4.94000	1.39110
bak	4.76000	0.89350
bah	4.24000	1.18770
ears	5.72000	1.24610
ethical	6.20000	1.37020
reference	5.52000	1.11100
testing	4.90000	1.40330
decided	5.94000	1.39110
subject	5.44000	1.03330
brazil	6.10000	1.35900
voyage	6.90000	1.32860
said	5.38000	0.90100
sail	6.84000	1.55920
artificial	3.90000	1.56820
prince	6.44000	1.34260
there's	5.24000	0.65650
olympics	7.02000	1.34760
pets	7.22000	1.52920
sorts	5.24000	0.93810
warrior	5.74000	2.14580
lazy	3.28000	1.45740
omg	5.10000	1.71730
wears	5.16000	0.97650
anche	4.96000	1.13580
vitamin	6.88000	1.37970
weary	4.08000	1.61810
vernon	4.84000	1.23490
harvard	5.92000	1.78250
cousin	6.42000	1.12650
picking	5.48000	0.95280
suggested	5.60000	1.24540
uns	4.69000	1.18780
prudential	5.26000	1.39690
compton	4.63000	1.42440
against	3.40000	1.22890
damned	3.26000	1.96720
una	4.94000	1.11410
und	4.52000	1.14710
une	4.92000	1.29110
distinction	6.38000	1.24360
contribution	6.42000	1.48590
uno	5.46000	0.95210
graveside	2.38000	1.46930
presumably	5.32000	1.15070
motherfuckers	2.51000	2.46750
appeared	5.46000	0.99410
repertory	5.50000	1.75250
lullaby	6.98000	1.93100
height	5.65000	1.40760
initiative	6.52000	1.19930
springs	6.58000	1.24690
san	5.02000	0.58870
proceeded	6.12000	1.33460
asks	5.24000	0.87040
basis	5.38000	1.00790
three	5.72000	1.10730
tiny	4.90000	1.37400
cyrus	5.16000	1.47580
ting	5.32000	1.34680
commission	5.76000	1.64830
trigger	4.60000	1.94830
interest	6.36000	1.53540
oooooh	5.76000	1.54830
entered	5.82000	1.02400
lovely	7.32000	1.54440
idol	5.60000	1.47080
threw	4.68000	1.05830
website	6.28000	1.16130
#news	5.34000	1.39400
deeper	5.86000	1.33850
quantities	6.06000	1.30010
sunshine	7.94000	1.16780
sooooo	4.86000	1.05000
koto	4.90000	1.19950
puedes	4.84000	1.26400
alley	4.74000	1.19200
personally	5.90000	1.07380
aviation	6.14000	1.34030
doen	4.68000	0.97810
exception	5.48000	1.14710
gracias	5.96000	1.53810
tank	4.44000	1.60560
tastes	6.38000	1.76000
remaining	5.16000	1.28350
stevie	5.50000	1.18240
near	5.72000	1.60410
neat	6.72000	1.44340
balance	6.18000	1.61230
employees	5.64000	1.12050
chilling	4.76000	2.18120
ix	4.94000	1.18510
seven	5.66000	1.25540
cane	4.82000	1.79220
metropolitan	6.30000	1.68120
mexico	5.84000	1.71860
is	5.18000	0.71970
sushi	5.40000	2.24970
it	5.02000	0.74200
defeated	2.74000	1.61380
iv	4.54000	1.66860
ii	5.02000	0.68480
shame	2.68000	1.30050
ik	4.60000	0.94760
im	5.02000	1.11560
il	4.28000	1.27840
io	4.98000	1.13370
in	5.50000	1.01520
amour	6.60000	1.61620
seattle	5.90000	1.26570
mouse	5.36000	1.95630
id	5.00000	1.08800
disappear	3.65000	1.62730
if	4.66000	0.89470
grown	6.08000	1.24280
walkin	5.74000	1.41150
bottles	5.52000	1.09250
lacking	3.71000	1.63300
belle	6.37000	1.53700
make	6.00000	0.98970
bella	6.06000	1.21910
potentially	5.96000	1.51130
hahah	7.30000	1.54190
unfortunate	2.94000	1.46360
80s	6.18000	1.71060
colonies	5.46000	1.34330
grows	6.49000	1.35590
bells	6.50000	1.18500
meets	5.98000	1.09710
sittin	5.04000	1.45630
governors	4.76000	1.54600
ella	5.37000	1.60330
elle	5.56000	1.03330
kit	5.64000	0.94240
delight	7.78000	1.41810
garlic	6.12000	1.66160
kin	6.32000	1.50430
kim	5.22000	1.58170
jealous	2.68000	1.20270
opportunity	7.14000	1.71440
he'll	5.48000	1.16480
thoughts	6.22000	1.54250
kid	6.84000	1.47580
butter	6.56000	1.51400
programs	6.02000	1.63490
changes	5.06000	1.31570
youre	5.10000	1.37400
punishment	2.00000	1.34010
practices	5.66000	1.31880
qualities	7.08000	1.15780
claims	4.72000	1.44340
smoked	4.86000	1.95890
yours	6.24000	1.37860
left	4.64000	1.43940
yeh	5.88000	1.56020
just	5.76000	1.62330
yen	5.44000	1.43090
yea	6.18000	1.67440
unfollow	4.06000	1.05770
unfair	3.34000	2.00620
assigned	5.44000	1.23160
mientras	5.06000	0.92210
doet	5.16000	1.04780
identify	5.58000	1.35660
human	6.26000	1.63890
anders	5.04000	0.87970
facts	6.06000	1.09560
yep	5.96000	1.66550
yes	6.74000	1.45420
yer	4.64000	1.12050
yet	4.70000	0.78900
buyers	5.90000	1.16500
candidate	5.34000	1.09940
regarded	5.82000	1.17260
character	5.68000	1.49070
squad	5.18000	1.37950
save	6.54000	1.16430
#nowplaying	5.46000	1.51470
zou	4.69000	1.47540
mideast	4.82000	1.56090
tmrw	5.34000	1.00220
interior	5.80000	0.88060
background	5.42000	1.21370
destroy	2.52000	1.80970
govt	4.50000	1.86540
feelings	5.84000	1.71860
dreams	7.44000	1.41650
shoulder	5.46000	1.21570
dignity	6.92000	1.17530
blinding	4.06000	1.67100
visible	6.04000	0.87970
nude	5.36000	1.96670
performing	6.50000	1.31320
manual	5.76000	1.36370
unnecessary	3.78000	1.55810
weg	4.73000	1.22090
zombies	4.00000	2.37330
www	6.18000	1.56090
dean	5.28000	1.27840
deal	6.32000	1.07740
pills	4.10000	1.60670
deaf	2.67000	1.32620
somehow	5.14000	0.92600
elderly	4.88000	1.72190
outro	4.96000	1.30870
dear	6.94000	1.54400
strife	4.02000	1.83490
short-term	4.62000	1.30760
theatrical	5.92000	1.27520
trace	5.08000	1.21750
investigations	4.52000	1.29740
arguing	3.06000	1.36140
shakespeare	6.88000	1.78020
incidence	4.96000	1.36960
meanings	6.22000	1.32950
bold	5.66000	1.79120
burn	2.92000	1.33770
popular	6.60000	1.21220
confrontation	3.56000	1.69220
super	7.68000	1.59640
yelling	3.08000	1.56280
valentines	7.30000	1.77570
assault	2.56000	1.65570
magazine	5.90000	1.66900
afternoon	5.98000	1.23700
islands	6.58000	1.94930
automatically	6.00000	1.55840
zum	5.00000	1.24540
nerve	4.82000	1.48150
managers	5.10000	1.35900
formerly	4.30000	1.24950
intellectual	6.98000	1.28560
negative	2.42000	1.05150
down	3.66000	1.55980
complaints	3.04000	1.32420
doctrine	5.38000	1.70100
lieu	4.88000	0.93980
amsterdam	6.14000	1.49840
binding	5.01000	1.60490
frightened	3.20000	1.85940
saturdays	7.52000	1.72900
tennis	6.40000	1.41420
jealousy	3.04000	1.55130
editor	5.64000	1.43940
fraction	5.23000	1.37070
bodies	4.68000	1.62180
offering	6.32000	1.64680
batman	6.22000	1.59450
fireworks	7.14000	1.48480
landing	5.82000	1.24030
ford	5.62000	1.24360
failure	2.06000	1.21910
mirada	5.12000	1.23550
surrender	4.08000	1.67620
analyst	5.56000	1.05290
fort	5.68000	1.20270
protestant	5.10000	1.76420
understood	6.58000	1.17960
attached	5.58000	1.45810
trends	5.94000	1.28430
whiskey	5.72000	2.64220
economic	5.36000	1.68740
daddy	7.02000	1.72010
temper	4.08000	1.79390
delete	3.64000	1.48130
phil	5.34000	1.11780
sticks	4.90000	1.40330
classic	6.58000	1.57910
toss	5.42000	1.37160
covers	5.60000	0.98970
sale	6.58000	1.64240
floating	6.40000	1.61620
unholy	2.73000	1.39510
shit	2.50000	1.51520
holla	5.28000	1.78470
vista	6.00000	1.38510
generally	5.24000	1.13500
handed	5.76000	1.37740
digital	6.12000	1.42340
hangin	5.25000	1.75640
quiere	5.08000	1.32230
savage	3.31000	1.94730
dies	2.08000	1.56280
felt	5.48000	1.37380
utilities	5.60000	1.70230
diet	4.62000	1.72480
journey	7.14000	1.51200
reign	5.06000	1.53080
authorities	4.38000	1.15860
weekend	8.00000	1.29360
died	1.56000	1.19800
billion	7.56000	1.66790
allright	6.74000	1.56240
potato	6.54000	0.93040
assume	4.72000	1.17870
daily	5.40000	1.03020
jacket	6.20000	1.12490
teeth	5.36000	1.87090
restored	6.48000	1.21620
shop	6.76000	1.04120
managed	5.68000	1.13280
skip	5.32000	1.46300
madison	5.48000	1.19930
themes	6.28000	1.24610
mild	5.70000	1.50170
mile	5.04000	1.04900
skin	5.50000	1.55510
shot	2.50000	1.65680
mill	5.22000	1.26640
abundant	7.16000	1.64580
milk	6.22000	1.93030
21st	5.66000	1.23900
suicide	1.30000	0.83910
yummy	7.22000	1.78760
disorders	3.16000	1.43370
technique	5.94000	0.99820
father	7.06000	1.74270
editors	5.44000	1.18080
countdown	5.08000	1.54970
answered	6.22000	1.34450
finally	5.58000	1.42990
praised	7.00000	1.38510
marks	5.10000	1.43210
sovereignty	5.88000	1.75160
adviser	5.48000	1.82100
string	5.40000	1.08800
tacos	6.56000	1.48680
lynch	3.22000	2.12170
advised	5.34000	1.69770
ma	6.08000	2.04880
fragments	4.63000	1.55050
governments	4.62000	1.70100
dim	3.90000	1.34390
din	4.31000	1.32610
did	5.58000	1.12650
die	1.74000	1.19200
dig	4.90000	1.21640
proposals	6.20000	1.69030
dia	5.20000	1.06900
hooray	7.30000	2.07270
item	5.50000	0.93130
dit	4.60000	1.28390
treasury's	5.42000	1.53980
round	5.54000	0.95210
dir	4.58000	0.94160
drawings	6.40000	1.51190
olympic	6.28000	1.56540
talked	5.90000	1.26570
dealing	5.54000	1.16430
telerate	4.76000	1.23820
stamford	5.02000	1.20360
eating	7.30000	1.77570
targets	4.76000	1.47860
afghanistan	3.56000	1.78610
adds	5.50000	0.95300
favour	6.92000	1.52530
suspect	3.14000	1.30950
international	6.56000	1.26430
filled	5.52000	1.26560
transportation	6.16000	1.68260
ms	4.48000	1.55500
clerk	5.41000	1.35270
makeup	5.76000	1.76770
ridin	4.86000	1.35540
french	5.96000	1.53810
6pm	5.80000	1.24540
earthquake	1.90000	1.19950
wait	3.74000	1.20900
box	5.54000	0.88550
boy	6.24000	1.28670
canadian	5.84000	1.85560
bop	5.31000	1.44630
shift	5.26000	1.04610
bow	5.50000	1.43210
boi	4.70000	1.16500
bom	4.54000	1.45980
suggestion	5.84000	1.31490
boo	3.74000	1.75910
boa	4.42000	1.76230
bob	5.44000	1.16340
bruised	2.90000	1.75250
massage	6.94000	1.65870
teenage	5.58000	1.83050
dick	4.62000	1.78300
useful	7.10000	1.19950
merely	4.56000	1.14570
ache	2.68000	1.20270
hotels	6.26000	1.48200
sympathetic	6.58000	1.74840
siempre	5.26000	1.48200
wealth	7.38000	1.22710
sake	5.66000	1.46540
visit	6.54000	1.19880
france	6.32000	1.37680
ahhh	5.48000	2.04280
thru	5.22000	0.95380
vous	5.02000	1.22040
sharing	7.06000	1.28430
acceptable	6.67000	1.21430
curriculum	5.38000	1.48310
ooh	5.84000	1.82230
ook	4.90000	1.46040
downtown	5.78000	1.51580
rigid	4.46000	1.60620
savior	6.76000	1.62330
olive	6.00000	1.14290
effort	5.86000	1.62890
fly	6.32000	1.30050
tokyo	5.76000	1.53280
flu	2.40000	1.12490
soul	6.34000	1.67340
reviews	5.30000	1.21640
soup	6.52000	1.66890
sour	4.06000	1.50390
9th	5.12000	0.98230
growing	6.52000	0.99470
making	6.24000	1.18770
arrive	6.32000	0.84370
lords	5.58000	2.13890
crazy	4.64000	2.25660
kenneth	5.06000	1.01840
lobbying	4.40000	1.59080
fuck	4.14000	2.57940
agent	5.08000	1.44050
sample	5.84000	0.93370
council	4.94000	1.31570
dennis	5.42000	0.94950
pink	6.32000	1.20270
rays	6.49000	1.41600
nyt	5.12000	1.46580
nyu	5.06000	1.11410
chemical	4.18000	1.39520
till	5.22000	1.29820
sunday	7.28000	1.91710
pure	6.88000	1.34980
swore	4.28000	1.57840
nyc	5.98000	1.58420
nya	4.70000	0.73540
nye	4.92000	1.04670
map	5.50000	1.43210
staying	5.76000	1.34860
designer	6.32000	1.63430
mau	4.70000	0.93130
may	5.48000	1.63180
max	5.70000	1.23300
snl	5.42000	1.29500
fed	5.78000	1.48860
tyler	5.28000	1.05060
membership	6.06000	1.01840
mankind	6.74000	1.60110
mag	5.28000	1.03090
hombre	5.04000	1.35470
mai	5.04000	0.98890
mah	4.86000	0.92600
guys	6.22000	1.41840
grow	6.68000	1.21960
man	5.90000	1.40330
waist	5.58000	1.37160
johnson	5.40000	1.37020
6th	5.02000	0.84490
tale	6.24000	1.13500
inhabitants	5.42000	1.44150
switch	5.02000	1.05930
killers	2.00000	1.52530
jail	1.76000	1.02140
deposit	6.36000	1.48130
deceive	3.47000	2.01140
african	5.66000	1.75670
basket	6.02000	1.07840
tall	5.84000	1.36070
talk	6.06000	1.05770
cute	7.52000	1.19930
shoes	6.06000	1.54400
schwartz	5.10000	1.11120
feb	5.16000	1.43370
rabbi	5.36000	1.45350
pointed	4.90000	1.05460
wishing	6.74000	1.04610
immer	4.67000	1.04860
stability	6.90000	1.48800
pitch	5.62000	1.35360
argued	3.36000	1.46750
irene	5.30000	1.37400
group	5.92000	1.20950
thank	7.40000	1.12490
mais	4.88000	0.77300
interesting	7.52000	1.18220
remorse	3.24000	1.27070
thanx	6.68000	1.85650
listing	5.36000	1.00530
tweets	5.42000	1.97010
mail	6.36000	1.68740
main	5.40000	1.21220
mommy	7.42000	1.76230
texas	5.54000	1.23240
finance	4.90000	1.65680
views	5.92000	1.00690
bein	4.94000	1.16780
rookie	5.24000	1.04120
shatter	3.42000	1.81930
sooner	6.24000	1.39330
lunch	7.42000	1.08970
touching	6.61000	1.68100
bullshit	3.08000	2.07850
developments	6.24000	1.09840
possess	5.44000	1.59280
resignation	3.04000	1.26100
artist	6.74000	1.44010
proteins	6.25000	1.28000
peasant	4.92000	1.98780
poor's	3.54000	1.41720
rock	6.14000	1.29380
scheme	4.82000	1.66680
abnormal	3.69000	1.67340
party's	6.42000	1.62990
fingertips	5.98000	1.13370
girl	7.00000	1.16060
morning	6.56000	1.95000
description	5.80000	1.13610
canada	5.98000	1.53180
living	6.68000	1.21960
jackson	5.70000	1.26570
3rd	4.96000	1.19450
greeks	6.39000	1.22160
interference	4.71000	1.73210
poco	5.20000	1.37020
fazer	4.94000	1.33110
pamela	5.54000	0.86210
smells	4.18000	1.58680
emerged	5.68000	0.93550
dutch	5.62000	1.17610
#followfriday	5.24000	1.34860
correct	7.02000	1.49130
after	5.08000	0.96550
monster	3.46000	1.91890
mechanisms	5.76000	1.11680
pumping	5.86000	1.37040
brooks	5.86000	1.37040
auch	4.44000	1.14570
romans	6.10000	1.26570
california	6.08000	1.50970
gots	4.59000	1.48490
ore	5.18000	1.24030
keith	5.14000	0.96910
ora	5.28000	0.85810
advance	6.58000	1.32620
language	6.58000	1.21370
ministry	5.58000	1.85260
headphones	6.30000	1.18240
16th	4.98000	0.86870
thing	5.58000	1.01200
funky	5.72000	1.67870
nuff	4.96000	1.35470
yess	5.78000	1.79900
think	6.20000	1.29360
frequent	5.78000	1.11190
first	6.82000	1.48030
cheese	6.88000	1.43770
question	4.98000	1.73190
rachel	5.76000	1.51940
crib	5.80000	1.51190
consequently	5.04000	1.39850
americans	6.50000	1.69330
long	4.74000	1.66370
suspended	3.08000	1.25910
carry	5.20000	1.55180
corporations	4.50000	1.61940
sounds	5.98000	1.20360
little	4.60000	1.34010
lap	5.54000	1.28110
slept	6.62000	1.56350
anyone	5.02000	0.95810
plains	5.52000	1.43200
alfred	5.08000	1.02700
speaking	5.88000	1.11830
eyes	6.24000	1.09840
moscow	5.06000	1.42010
continuous	6.14000	1.13650
accurately	6.84000	1.46190
broadcast	5.98000	1.28560
hillary	5.12000	1.42340
hartford	5.22000	1.13010
eyed	5.50000	1.38870
butt	5.10000	1.85440
undoubtedly	5.45000	1.45670
greenberg	5.14000	1.38520
cracks	4.00000	1.35530
sailing	6.86000	1.48480
gotta	5.02000	1.18650
midtown	5.72000	1.41480
protected	6.60000	1.17800
knives	4.68000	2.09410
venture	5.64000	1.32110
were	4.86000	1.14300
gathering	6.48000	1.23290
lick	5.40000	1.56490
topics	5.60000	0.83300
dass	4.88000	1.20610
briefs	5.22000	0.91000
voices	5.56000	1.50050
dash	5.36000	1.48130
winding	5.56000	1.32730
conspiracy	3.28000	1.45740
occupied	5.04000	1.33950
kevin	5.20000	1.27780
hasta	5.18000	1.04370
speakers	5.64000	1.42510
burnin	4.35000	1.73190
uncertainty	3.64000	1.04510
allison	5.58000	1.14450
efficient	6.80000	1.51350
shocked	3.64000	1.32110
potential	6.68000	1.07740
bailey	5.42000	1.16220
performance	6.74000	1.33720
channel	5.50000	0.83910
jungle	5.69000	1.89520
analysts	5.02000	1.39230
pain	2.10000	1.28170
norman	5.08000	1.27520
theatre	6.68000	1.53120
normal	5.98000	1.07840
track	5.14000	1.14300
friedman	4.84000	1.46190
correlation	5.69000	1.12180
paid	7.14000	1.71440
insanity	3.46000	2.17790
rehearsal	5.80000	1.27780
beta	5.48000	1.14710
sheets	5.64000	1.06450
tract	4.86000	1.24560
pair	5.82000	1.18990
beth	5.52000	1.34380
queens	6.38000	1.66460
cuban	5.54000	1.51470
especially	6.16000	1.01740
surprising	6.74000	1.29060
fills	5.51000	1.19550
larry	5.14000	1.37040
harvey	5.28000	1.44340
voodoo	3.86000	2.04050
licht	4.74000	1.27470
precise	6.10000	1.55510
rating	5.54000	1.09190
playoffs	5.66000	1.69770
show	6.24000	1.49230
filed	4.84000	1.13140
olvidar	4.80000	1.17800
contemporary	5.86000	1.08820
representatives	5.28000	1.66650
estoy	5.14000	0.80840
shoe	5.84000	1.44790
threshold	5.33000	1.47800
corner	4.74000	1.35240
label	5.32000	1.01900
takin	4.94000	1.25210
estou	5.02000	0.82040
boundaries	4.70000	1.55920
dice	5.62000	1.29190
stormy	4.94000	1.88890
dich	4.40000	1.10590
treasure	7.40000	1.71430
storms	4.34000	1.98120
pump	5.22000	1.07460
either	5.10000	0.70710
black	4.88000	1.83660
treasury	5.74000	1.72390
enthusiasm	7.46000	1.12870
awareness	6.18000	1.28870
get	5.92000	1.08500
contracts	5.36000	1.24150
1950's	5.64000	1.45350
stomp	3.74000	1.46820
designated	5.64000	1.36670
employers	5.52000	1.37380
grave	2.56000	1.85340
frontin	4.69000	1.55730
nearly	5.26000	1.24230
gee	5.54000	1.24880
gen	4.94000	1.09560
secondary	5.20000	1.16060
yield	5.32000	1.60920
summary	5.56000	1.21880
miles	5.30000	1.16500
miley	4.96000	1.36960
finishing	6.22000	1.65730
silently	5.37000	1.55050
declared	5.28000	1.34070
honesty	7.76000	1.27070
seas	6.86000	1.62890
eighteenth	6.00000	1.41420
seat	5.86000	1.05000
relative	6.58000	1.26310
sean	5.42000	0.92780
seal	5.86000	1.51380
calendar	5.30000	1.12940
wonder	7.08000	1.30680
indicted	3.60000	1.86260
forecast	5.92000	1.12200
father's	6.74000	1.38220
enough	5.46000	1.40280
gaga	5.68000	1.84550
diamonds	7.68000	1.47690
llorar	4.78000	1.43270
reading	6.78000	1.46090
checks	5.84000	1.54340
whispered	5.08000	1.57900
august	5.98000	1.43560
parent	7.04000	1.29300
tus	4.71000	1.36930
jr	5.42000	1.34150
killing	1.70000	1.35900
tuh	4.76000	1.18770
jo	5.08000	1.14000
jk	5.30000	1.23300
singers	6.60000	1.59080
je	4.78000	1.05540
tub	5.62000	1.63990
jg	4.60000	1.06900
ja	4.86000	1.29380
jb	5.10000	0.99490
dates	6.42000	1.29500
z	5.08000	0.82910
chelsea	5.74000	1.13950
resist	4.74000	1.60110
according	5.10000	0.99490
tour	6.66000	1.46540
tous	4.80000	1.17220
tout	4.83000	1.10960
dated	5.00000	1.69030
spare	5.74000	1.50930
traded	5.52000	1.41770
